,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ALPHA,param_ETA,param_LAMBDA,param_epochs,param_hiddenUnits,param_randomSeed,param_weightInitialization,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1653,0.09380356470743816,0.0003199811438258101,0.0005406538645426432,5.947204250930058e-06,0.7,0.9,0.1,100,50,20,xav,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 50, 'randomSeed': 20, 'weightInitialization': 'xav'}",0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.0,1425,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.0
1654,0.06694436073303223,0.0043781711984804345,0.0003731250762939453,4.059048592803779e-05,0.7,0.9,0.1,100,50,20,type1,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 50, 'randomSeed': 20, 'weightInitialization': 'type1'}",0.5135135135135135,0.4864864864864865,0.5135135135135135,0.5045045045045045,0.012740662724081912,1690,0.5135135135135135,0.4864864864864865,0.5135135135135135,0.5045045045045046,0.012740662724081912
1655,0.09604279200236003,0.0011008012806813172,0.0005718072255452474,4.80531579902362e-06,0.7,0.9,0.1,100,50,20,type2,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 50, 'randomSeed': 20, 'weightInitialization': 'type2'}",0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.0,1425,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.0
1656,0.1477968692779541,0.0005422251101137918,0.0004661877950032552,5.184652465279926e-06,0.7,0.9,0.1,200,4,0,xav,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 0, 'weightInitialization': 'xav'}",0.5135135135135135,0.7297297297297297,0.4864864864864865,0.5765765765765766,0.10885627003238353,1227,0.5135135135135135,0.7972972972972973,0.4864864864864865,0.5990990990990991,0.14058095976871382
1657,0.14679630597432455,0.0009443709524406985,0.0004696846008300781,3.274821881935837e-06,0.7,0.9,0.1,200,4,0,type1,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 0, 'weightInitialization': 'type1'}",0.5405405405405406,0.7027027027027027,0.5675675675675675,0.6036036036036037,0.0709370078739803,1151,0.581081081081081,0.8108108108108109,0.5405405405405406,0.6441441441441441,0.11900761093353972
1658,0.10067907969156902,0.0022040026971105577,0.00033100446065266925,1.5329818180312457e-05,0.7,0.9,0.1,200,4,0,type2,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 0, 'weightInitialization': 'type2'}",0.7837837837837838,0.6486486486486487,0.7297297297297297,0.7207207207207207,0.055535261288008765,771,0.8108108108108109,0.6891891891891891,0.7837837837837838,0.7612612612612613,0.05214340947202808
1659,0.09481175740559895,0.0019812520262065957,0.000303188959757487,3.8466177673609455e-05,0.7,0.9,0.1,200,4,5,xav,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 5, 'weightInitialization': 'xav'}",0.6756756756756757,0.7297297297297297,0.5135135135135135,0.6396396396396397,0.09187422547014026,1039,0.7297297297297297,0.8783783783783784,0.5135135135135135,0.7072072072072072,0.1498044067415846
1660,0.14423362414042154,0.000699394154854294,0.0004509290059407552,4.7855597233214686e-06,0.7,0.9,0.1,200,4,5,type1,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 5, 'weightInitialization': 'type1'}",0.5405405405405406,0.7027027027027027,0.7567567567567568,0.6666666666666666,0.09187422547014028,965,0.6351351351351351,0.7972972972972973,0.7972972972972973,0.7432432432432433,0.07644397634449163
1661,0.09558947881062825,0.00048711097307644713,0.0002922217051188151,2.789010533436822e-05,0.7,0.9,0.1,200,4,5,type2,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 5, 'weightInitialization': 'type2'}",0.5135135135135135,0.6486486486486487,0.5135135135135135,0.5585585585585585,0.06370331362040972,1288,0.5135135135135135,0.7297297297297297,0.5135135135135135,0.5855855855855855,0.1019253017926555
1662,0.12334728240966797,0.008266651165834733,0.00037415822347005207,8.851813977990573e-05,0.7,0.9,0.1,200,4,10,xav,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 10, 'weightInitialization': 'xav'}",0.5135135135135135,0.7027027027027027,0.6216216216216216,0.6126126126126126,0.07749842582921287,1117,0.5135135135135135,0.6621621621621622,0.5945945945945946,0.5900900900900901,0.06076908812266686
