,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ALPHA,param_ETA,param_LAMBDA,param_activation,param_epochs,param_hiddenUnits,param_randomSeed,param_weightInitialization,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2555,0.17626158396402994,0.007533720127758398,0.0005163351694742838,3.7707506091526864e-05,0.4,0.9,0.4,tanh,200,50,20,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 200, 'hiddenUnits': 50, 'randomSeed': 20, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2556,0.35535995165507,0.02815828369477883,0.00047024091084798175,4.9672889653770535e-05,0.4,0.9,0.4,tanh,400,4,0,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 0, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2557,0.3352876504262288,0.024931928549004057,0.0005300045013427734,3.07261028451848e-05,0.4,0.9,0.4,tanh,400,4,0,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 0, 'weightInitialization': 'type1'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2558,0.3244329293568929,0.03363152315910516,0.00045601526896158856,6.819530850834979e-05,0.4,0.9,0.4,tanh,400,4,0,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 0, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2559,0.33964284261067706,0.08600207093142358,0.00047246615091959637,0.00010171104123158004,0.4,0.9,0.4,tanh,400,4,5,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 5, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2560,0.3081997235616048,0.023101669485505592,0.0003857612609863281,9.238917338405635e-05,0.4,0.9,0.4,tanh,400,4,5,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 5, 'weightInitialization': 'type1'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2561,0.3672073682149251,0.07111155710101177,0.00042692820231119793,1.4059734956825265e-05,0.4,0.9,0.4,tanh,400,4,5,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 5, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2562,0.29416608810424805,0.03330821959192398,0.0004558563232421875,1.877309769156411e-06,0.4,0.9,0.4,tanh,400,4,10,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 10, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2563,0.3054821491241455,0.030891061344781003,0.0004946390787760416,0.00016242195585179227,0.4,0.9,0.4,tanh,400,4,10,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 10, 'weightInitialization': 'type1'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2564,0.30191516876220703,0.015347704665951107,0.0003998279571533203,3.815491911455019e-05,0.4,0.9,0.4,tanh,400,4,10,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 10, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2565,0.29160364468892414,0.011832819719086637,0.00044790903727213543,1.3394419054052627e-05,0.4,0.9,0.4,tanh,400,4,20,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2566,0.2979879379272461,0.06592894690475982,0.00037781397501627606,8.351058618561884e-05,0.4,0.9,0.4,tanh,400,4,20,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'type1'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2567,0.3096938133239746,0.010823219047289993,0.0003867944081624349,2.9089237958957367e-05,0.4,0.9,0.4,tanh,400,4,20,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2568,0.3099737962086995,0.027635213002925527,0.0003997484842936198,8.558625572324609e-05,0.4,0.9,0.4,tanh,400,16,0,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2569,0.3452339172363281,0.03185472289207836,0.00042438507080078125,6.799933058072073e-05,0.4,0.9,0.4,tanh,400,16,0,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'type1'}",0.4864864864864865,0.5135135135135135,0.4857142857142857,0.4954128440366973,0.01297944482023252,5342,0.4861111111111111,0.5138888888888888,0.4864864864864865,0.4954954954954955,0.013006995990906952
2570,0.35809985796610516,0.07182208837988735,0.0004508495330810547,9.963900078641678e-05,0.4,0.9,0.4,tanh,400,16,0,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2571,0.32679200172424316,0.04046071123936995,0.0004210472106933594,3.062727702622376e-05,0.4,0.9,0.4,tanh,400,16,5,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 5, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2572,0.258068323135376,0.039670664313109304,0.0003994305928548177,6.524291006868893e-05,0.4,0.9,0.4,tanh,400,16,5,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 5, 'weightInitialization': 'type1'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2573,0.26200175285339355,0.04364743080634717,0.0003294944763183594,5.260935239998033e-05,0.4,0.9,0.4,tanh,400,16,5,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 5, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2574,0.2898848056793213,0.09044377186274445,0.0003746350606282552,6.858540023250588e-05,0.4,0.9,0.4,tanh,400,16,10,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 10, 'weightInitialization': 'xav'}",0.4864864864864865,0.5135135135135135,0.4857142857142857,0.4954128440366973,0.01297944482023252,5342,0.4861111111111111,0.5138888888888888,0.4864864864864865,0.4954954954954955,0.013006995990906952
2575,0.3285528818766276,0.025562048205085924,0.00048089027404785156,4.3070037509893215e-05,0.4,0.9,0.4,tanh,400,16,10,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 10, 'weightInitialization': 'type1'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2576,0.30543287595113117,0.0010275472030554017,0.00045673052469889325,4.895166903951802e-06,0.4,0.9,0.4,tanh,400,16,10,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 10, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2577,0.21999255816141763,0.003625593034676853,0.00034276644388834637,3.59879575302004e-05,0.4,0.9,0.4,tanh,400,16,20,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 20, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2578,0.211942990620931,0.0018882833780618758,0.0003546873728434245,6.399050830340406e-05,0.4,0.9,0.4,tanh,400,16,20,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 20, 'weightInitialization': 'type1'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2579,0.26082460085550946,0.06433941305542172,0.00035651524861653644,0.00011797268881292438,0.4,0.9,0.4,tanh,400,16,20,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 16, 'randomSeed': 20, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2580,0.39096641540527344,0.01992778727077809,0.000560601552327474,3.5648339427287236e-05,0.4,0.9,0.4,tanh,400,50,0,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 0, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2581,0.37465278307596844,0.005878494231823226,0.0005402565002441406,7.794014816249507e-06,0.4,0.9,0.4,tanh,400,50,0,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 0, 'weightInitialization': 'type1'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2582,0.33318448066711426,0.030820214036994066,0.00047659873962402344,4.713256522504319e-05,0.4,0.9,0.4,tanh,400,50,0,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 0, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2583,0.3674928347269694,0.00657151534476817,0.0005267461140950521,1.6336264432729552e-05,0.4,0.9,0.4,tanh,400,50,5,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 5, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2584,0.3488764762878418,0.016340049914335443,0.00047739346822102863,3.6531936985121774e-05,0.4,0.9,0.4,tanh,400,50,5,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 5, 'weightInitialization': 'type1'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2585,0.3069924513498942,0.04709894414967705,0.00047334035237630207,2.316166927202334e-05,0.4,0.9,0.4,tanh,400,50,5,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 5, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2586,0.2868446509043376,0.05060736782482785,0.0004432201385498047,6.87310219378496e-05,0.4,0.9,0.4,tanh,400,50,10,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 10, 'weightInitialization': 'xav'}",0.4864864864864865,0.5135135135135135,0.5142857142857142,0.5045871559633027,0.012979444820232507,4676,0.4861111111111111,0.5138888888888888,0.5135135135135135,0.5045045045045046,0.013006995990906963
2587,0.31012686093648273,0.03902940605458897,0.000425418217976888,0.00011720632991587851,0.4,0.9,0.4,tanh,400,50,10,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 10, 'weightInitialization': 'type1'}",0.5135135135135135,0.4864864864864865,0.5142857142857142,0.5045871559633027,0.012979444820232507,4676,0.5138888888888888,0.4861111111111111,0.5135135135135135,0.5045045045045046,0.013006995990906963
2588,0.33620111147562665,0.038101697268106166,0.0004558563232421875,8.094536067016114e-05,0.4,0.9,0.4,tanh,400,50,10,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 10, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2589,0.2950398127237956,0.03708952743669864,0.000383297602335612,6.980151531660027e-05,0.4,0.9,0.4,tanh,400,50,20,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 20, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2590,0.29190460840861004,0.037103093395223004,0.00041715304056803387,6.594399112844034e-05,0.4,0.9,0.4,tanh,400,50,20,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 20, 'weightInitialization': 'type1'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2591,0.343433141708374,0.0481656544657983,0.0005123615264892578,4.2114917201717324e-05,0.4,0.9,0.4,tanh,400,50,20,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.4, 'activation': 'tanh', 'epochs': 400, 'hiddenUnits': 50, 'randomSeed': 20, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2592,0.07002711296081543,0.0050805753097098805,0.0004424254099527995,3.445916070162713e-05,0.4,0.9,0.7,sigm,100,4,0,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 0, 'weightInitialization': 'xav'}",0.5135135135135135,0.4864864864864865,0.4857142857142857,0.4954128440366973,0.01297944482023252,5342,0.5138888888888888,0.4861111111111111,0.4864864864864865,0.4954954954954955,0.013006995990906952
2593,0.06060314178466797,0.00796058136481278,0.000364383061726888,7.184311351858854e-05,0.4,0.9,0.7,sigm,100,4,0,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 0, 'weightInitialization': 'type1'}",0.5135135135135135,0.4864864864864865,0.5142857142857142,0.5045871559633027,0.012979444820232507,4676,0.5138888888888888,0.4861111111111111,0.5135135135135135,0.5045045045045046,0.013006995990906963
2594,0.05957778294881185,0.008238916035033017,0.0003781318664550781,5.6822038742960194e-05,0.4,0.9,0.7,sigm,100,4,0,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 0, 'weightInitialization': 'type2'}",0.4864864864864865,0.5135135135135135,0.4857142857142857,0.4954128440366973,0.01297944482023252,5342,0.4861111111111111,0.5138888888888888,0.4864864864864865,0.4954954954954955,0.013006995990906952
2595,0.0719774564107259,0.0014377747932885372,0.0004494984944661458,1.2533552807945455e-05,0.4,0.9,0.7,sigm,100,4,5,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 5, 'weightInitialization': 'xav'}",0.5135135135135135,0.5135135135135135,0.4857142857142857,0.5045871559633027,0.012979444820232527,4676,0.5138888888888888,0.5138888888888888,0.4864864864864865,0.5047547547547547,0.012917616373027482
2596,0.0789947509765625,0.006872131489841222,0.000444332758585612,0.00010790652691713681,0.4,0.9,0.7,sigm,100,4,5,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 5, 'weightInitialization': 'type1'}",0.4864864864864865,0.5135135135135135,0.4857142857142857,0.4954128440366973,0.01297944482023252,5342,0.4861111111111111,0.5138888888888888,0.4864864864864865,0.4954954954954955,0.013006995990906952
2597,0.05085436503092448,0.001079645857087653,0.0002926190694173177,1.8245210130874068e-05,0.4,0.9,0.7,sigm,100,4,5,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 5, 'weightInitialization': 'type2'}",0.4864864864864865,0.4864864864864865,0.5142857142857142,0.4954128440366973,0.012979444820232503,5342,0.4861111111111111,0.4861111111111111,0.5135135135135135,0.4952452452452452,0.012917616373027511
2598,0.04941129684448242,1.3776110763562806e-05,0.00030573209126790363,1.0378437397113411e-05,0.4,0.9,0.7,sigm,100,4,10,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 10, 'weightInitialization': 'xav'}",0.5135135135135135,0.5135135135135135,0.4857142857142857,0.5045871559633027,0.012979444820232527,4676,0.5138888888888888,0.5138888888888888,0.4864864864864865,0.5047547547547547,0.012917616373027482
2599,0.056178013483683266,0.010953698041924005,0.0003285408020019531,7.449070459546754e-05,0.4,0.9,0.7,sigm,100,4,10,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 10, 'weightInitialization': 'type1'}",0.4864864864864865,0.5135135135135135,0.5142857142857142,0.5045871559633027,0.012979444820232507,4676,0.4861111111111111,0.5138888888888888,0.5135135135135135,0.5045045045045046,0.013006995990906963
2600,0.07196203867594402,0.0006783192612904356,0.00045982996622721356,3.865682763104537e-06,0.4,0.9,0.7,sigm,100,4,10,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 10, 'weightInitialization': 'type2'}",0.5135135135135135,0.4864864864864865,0.4857142857142857,0.4954128440366973,0.01297944482023252,5342,0.5138888888888888,0.4861111111111111,0.4864864864864865,0.4954954954954955,0.013006995990906952
2601,0.05126802126566569,0.0006917873101254808,0.0003043810526529948,1.05934668877612e-05,0.4,0.9,0.7,sigm,100,4,20,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'xav'}",0.4864864864864865,0.4864864864864865,0.4857142857142857,0.48623853211009177,0.0003605401338953631,6031,0.4861111111111111,0.4861111111111111,0.4864864864864865,0.48623623623623624,0.00017695364894559812
2602,0.064118226369222,0.01086351660152768,0.00041866302490234375,3.4898812193421036e-05,0.4,0.9,0.7,sigm,100,4,20,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'type1'}",0.5135135135135135,0.5135135135135135,0.5142857142857142,0.5137614678899083,0.0003605401338953372,1440,0.5138888888888888,0.5138888888888888,0.5135135135135135,0.5137637637637638,0.00017695364894557193
2603,0.04950976371765137,0.0014948411795320915,0.0002945264180501302,9.395292095268026e-06,0.4,0.9,0.7,sigm,100,4,20,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'type2'}",0.5135135135135135,0.5135135135135135,0.5142857142857142,0.5137614678899083,0.0003605401338953372,1440,0.5138888888888888,0.5138888888888888,0.5135135135135135,0.5137637637637638,0.00017695364894557193
2604,0.06986435254414876,0.011831823500232687,0.00042136510213216144,9.47313820751968e-05,0.4,0.9,0.7,sigm,100,16,0,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'xav'}",0.4864864864864865,0.5135135135135135,0.5142857142857142,0.5045871559633027,0.012979444820232507,4676,0.4861111111111111,0.5138888888888888,0.5135135135135135,0.5045045045045046,0.013006995990906963
2605,0.05373628934224447,0.005050728831756515,0.0003064473470052083,1.7565839275347017e-05,0.4,0.9,0.7,sigm,100,16,0,type1,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'type1'}",0.4864864864864865,0.5135135135135135,0.4857142857142857,0.4954128440366973,0.01297944482023252,5342,0.4861111111111111,0.5138888888888888,0.4864864864864865,0.4954954954954955,0.013006995990906952
2606,0.06409645080566406,0.007311314672827284,0.00037900606791178387,5.125216983739684e-05,0.4,0.9,0.7,sigm,100,16,0,type2,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'type2'}",0.5135135135135135,0.4864864864864865,0.4857142857142857,0.4954128440366973,0.01297944482023252,5342,0.5138888888888888,0.4861111111111111,0.4864864864864865,0.4954954954954955,0.013006995990906952
2607,0.07967201868693034,0.01382686246056468,0.0004904270172119141,0.00010560749996936084,0.4,0.9,0.7,sigm,100,16,5,xav,"{'ALPHA': 0.4, 'ETA': 0.9, 'LAMBDA': 0.7, 'activation': 'sigm', 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 5, 'weightInitialization': 'xav'}",0.4864864864864865,0.5135135135135135,0.4857142857142857,0.4954128440366973,0.01297944482023252,5342,0.4861111111111111,0.5138888888888888,0.4864864864864865,0.4954954954954955,0.013006995990906952
